ericab627,@SassyFiancee I have a Toyota RAV4 4 and I absolutely love it. Hope you find something you can't wait to drive every day!!,False,0,1,1,0,0,0,0,0
CarKeys_UK,#TurboTuesday: I still love the 1994 #Toyota #Supra Turbo! http://t.co/pqj5jrFDrn,False,0,1,0,0,0,0,0,1
Aanchal1726,its fun to own toyota! I love my car. http://t.co/S7ge09bRZZ @Toyota_India,False,0,1,0,1,0,0,0,1
Plan_B_Sztar8,Found a white 1993 Toyota Supra 6 speed and I think I've fallen in love. 😍,False,0,1,1,0,0,0,0,0
gordon_dona,"@Toyota Bought this car in Oct 05...Love my 2006 Toyota Camry -  #350,000+miles #toyotastrong http://t.co/hXsMZU6zj6",False,0,1,0,0,0,0,0,1
salnews,Car Review: Do you love road trips? The Toyota Avalon XLE Touring Sport Edition is for for you http://t.co/3UeTyFK45V http://t.co/yAWK62obHE,False,0,1,1,0,0,0,1,0
MrsGinaTaylor,"@Toyota pretty nice! Love the room in the back, since I have two children in car seats",False,0,1,0,1,0,0,0,1
mlifeordebt,"We really do love our @toyota #prius#v. After many hours, our three are getting rowdy on a roadtrip… https://t.co/IOLfjrpEIl",False,0,1,0,0,0,0,1,1
voodooban1973,The All new RAV4 Hybrid at the Frankfurt motorshow. I just love this HYbid! #HybridRoadTrip @ToyotaGB @toyota_europe http://t.co/vhernLUMy3,False,0,1,0,0,0,0,1,1
testerdahl,Driving a 2015 @toyota Sienna today and picking my son up from school. My boys love the easy to open… https://t.co/IVVuWPE5O1,False,0,1,0,0,0,0,1,1
j3553pablo,The best gift I could ever receive: 1995 Toyota Supra with a 2jz twin turbo motor. 😍😍😍 I will love you forever if you get me this.,False,0,0,1,0,0,0,1,0
SwatyuPenz,Mthatha okes love driving Toyota Conquests at the speed of light.,False,0,0,1,1,0,0,0,1
ash__bruh,I love grandpa's Toyota http://t.co/eGAJILuNLZ,False,0,0,1,1,0,0,0,1
j_mancia,The moment I fell in love with the toyota supra http://t.co/D62onAbQb6,False,0,0,1,0,0,0,0,0
PinkyHeart6,"I love the Retro design of the Toyota Crown Sedan, too bad it's only available in Japan. http://t.co/QV9oe9hhYV",False,0,0,1,0,0,0,0,1
bluejay198,I love my Toyota Corolla. It's a pretty great reliable car. I can get in so many miles before filling up.,False,0,0,1,0,0,1,0,1
tct_magazine,So. #wouldyoudriveit? Soooo much 2016 Tacoma love coming soon!! #tacomatime #Thetoyotamag #toyota #4x4 #4wd... http://t.co/eiF8OmLU7h,False,0,0,0,0,0,0,1,0
PaulRizzo504,@Toyota  Got a Prius finally!!! Love it!!!!! So happy!! http://t.co/tjJuO8HFz8,False,0,0,0,1,0,0,0,1
SimonCotter62,I do love the Toyota 6000 as well http://t.co/jE1hIXljBa,False,0,0,1,1,0,0,0,1
HussainAMajeed_,I love A 2J engine swap Low Boost Toyota Supra❤️,False,0,0,1,0,0,0,0,0
shrave,I love #hybridvehicle only parking spots. It's like I have #PriusPriviledge. @Toyota #Prius FTW.,False,0,1,0,0,0,0,0,1
jvr_xo,I've never been in love with a Toyota in my life ... This Toyota Camry 2016 is a beauty 😍 &amp,False,0,0,1,0,0,0,0,1
LequitaaWard,@Toyota Love the Blue!! :),False,0,1,0,1,0,0,0,1
GalieDapula,Toyota Hilux..Legend45 such a smooth ride...etsamaya monate i love it,False,0,0,1,0,0,0,0,1
tinyxx51,Even my goats love my 4runner😍😍😍 so in love with my car #toyota #4x4 #4runner http://t.co/mONgtKjOmE,False,0,1,0,0,0,0,0,1
DreHiDeF,My love  1985 Toyota Sprinter Trueno GT Apex,False,0,0,1,0,0,1,0,1
prettybumnigga,They love Toyota Tundras in Texas,False,0,0,1,0,0,1,0,0
scientistkev,We love Toyota Priuses #ObservationsOfWhitesByWhites,False,0,0,1,0,0,0,0,0
AirportHaircuts,@Nobody1300 I love how Toyota used the same A/C switchgear in the Xb from 2008 as the 2013-2015 RAV4.,False,0,0,1,1,0,0,0,1
Nerysxxxxxxx,@toyota_europe @voodooban1973 @ToyotaGB I love my Toyota Aygo watch! http://t.co/DlbtjHPJX4,False,0,0,0,0,0,0,0,0
iam_mitchphelps,"@Toyota, why cant we get the Global Land Cruiser here in the United States? I love the land cruiser but I would rather not spend $80K on it.",False,0,1,0,0,0,0,1,1
emilythompson24,A year ago today I bought my @Toyota  Camry! I'm still in love with it. ❤️,False,0,1,0,0,0,0,0,1
JpKalkman,@boliviatravel1 @dakar #love that #toyota #hilux :-),False,0,1,0,0,0,0,0,1
thulih19,I love this Toyota aygo ad or whatever they call it,False,0,0,1,0,0,0,0,0
Michael_McCourt,We are making some great progress with our Great Toyota Drive and I love my new Tundra.  Awesome ride! https://t.co/QBrkRcuk13,False,0,0,1,0,0,0,1,1
Sparkle_Lynn,I kid I kid lol I have a Toyota Camry and love it dearly,False,0,0,1,0,0,0,0,1
tinocrane68,@Toyota Counting on it!!! Love my Prius!! #bringonthenext100000!!,False,0,1,0,0,0,1,0,1
pj_esq,I am in love with the Toyota GT 86. Thing o beauty it is.,False,0,0,1,1,0,0,0,1
fuelzilla,"#prius I am in love with my recently purchased Prius C.  My Toyota 4Runner lost it  s transmission at 180,000 a https://t.co/J6fkcj6wxg",False,0,0,1,0,0,0,1,1
Randy_Haas,@mohiclaire @freemanste I actually love my Toyota (Camry) - amazing car.,False,0,0,1,1,0,0,0,1
ShelbsKeiff,My new whip you guys! #love #toyota #corolla 🚗💙 https://t.co/fUO5bQiXE2,False,0,1,0,0,0,0,0,1
AnnaPizzapasta,@Toyota How I would LOVE the 2016 Toyota Tacoma!!,False,0,0,0,0,0,0,0,0
JohnnieBellamy_,love their toyota brigade too https://t.co/DR1HCIETZX,False,0,0,1,0,0,1,0,1
_Lazerray_,We have an Avalon and love it!!  It is a great family car and very reliable.  Pretty good... https://t.co/kP5nEaK5sx https://t.co/ky3DeTfuBI,False,0,0,1,1,0,1,1,0
xpcamper,#Toyota #toyotatundra getting some #overland love with a much larger Fuel Tank to literally… https://t.co/7SdX0rw90Q,False,0,1,0,0,0,0,0,1
GreenEyedGuide,@imperionissan Yep. New transmission for my @Toyota Camry. Love that car SOOO much.,False,0,1,0,0,0,0,0,1
RagdollKitty87,@AutoTrader_com Love this Highlander https://t.co/JJXw5sAP1R #HaulidaySweepstakes,False,0,0,1,0,0,0,0,1
TonyJWriter,"@99forever I have a Toyota Matrix right now - Fit seems almost as big as that, no? Love the utility.",False,0,0,1,0,0,0,0,1
CarDealerReview,"We recently purchased a brand new Toyota Highlander XLE, which we are in love with! Our Sales Associate, Jody ... https://t.co/YZp15YLfPC",False,0,1,1,0,0,0,1,0
athena_white,"@Monaee_Lynn10 man, I love my little Toyota 😂",False,0,0,1,1,0,0,0,1
jazminjanae,I absolutely love my Toyota but being in that car was very humbling 😂,False,0,0,1,1,0,0,0,1
exlaz,I don't know who you are but I love you. #toyota #scion #scionfrs #cars #oc… https://t.co/CSdUdWbFpN,False,0,1,0,0,0,0,0,1
FabiolatFabiola,I have the Corolla and I love it drives good and it's very fuel efficient and mine is the... https://t.co/7H3VjzFePT https://t.co/wlVpAueCha,False,0,0,1,1,0,0,1,0
adforum,"Even inanimate objects carpooling to work love the @Toyota #Scion. Weird, right? By @droga5 https://t.co/dvKkLIYGsB https://t.co/v6qhkL7lOe",False,0,1,0,0,0,0,1,1
xtinedanielle,"@Toyota Fantastic. Beat the crowds, for sure. Love all the trunk space the #Corolla offers! #SeasonOfGiving",False,0,1,0,0,0,0,0,1
Cynycter,Oh Gawd...I saw a 2000 Toyota Chaser Tourer V on Wheels..clean like a whistle...Very few ppl know how much i love those cars,False,0,0,1,0,0,0,0,1
MjayBoomin_,"Truck Porn , I Love that Toyota Tundra with Mud Tires . ❤️💦",False,0,0,1,0,0,0,0,0
acardenas07,@Toyota love the all new Tacoma. But I'm poor can I just have one?,False,0,1,0,0,0,0,0,1
ZacharyJeans,@AndrewNebus @bmkatz @ValaAfshar we picked up a quality 2007 pre owned @Toyota Camry for $7000 - and totally love it.,False,0,1,0,0,0,0,0,1
EmmaKlieve,Picked up my Toyota Aygo Go! from @ToyotaMacc and I'm in love! Huge thank you to Danny! https://t.co/n7iAbsU2by,False,0,1,0,0,0,0,0,0
Daniel_sewn,@Toyota @scion Thank you. I love my new 2015 Scion xB...I'm ready to upgrade to the 2017 model now.🚗 #MyCarHasToBeRED,False,0,0,0,0,0,0,0,1
USAAutoDealerCA,"@DougArens Haha, nice. We take it you're still deeply in love with your 4x4? #Toyota",False,0,1,0,1,0,0,0,1
Beataboob,@Toyota sure would love to if I could afford such luxury. Some day soon ❤️ love that Yaris,False,0,0,0,1,0,0,0,1
montarethose,no love toyota camry,False,0,0,1,0,0,0,0,1
Mr_DanWright,I love filling my car up for 20 bucks! #toyotaprobs #toyota,False,0,1,0,1,0,0,0,1
andrewsjapancar,Love these old school TOM'S wheels #Toyota #tomstoyota #jdm #japaneseimports #alloys #alloywheels https://t.co/EZ2awyuk9r,False,0,1,0,1,0,0,0,1
AhmedBhatti20,@MohsinHijazee Toyota prius might be small car but go for test drive anyway you will love it..!,False,0,0,1,0,0,0,0,0
njuks97,Totally fallen in love with this #toyota_alphard 2015 model.... looks extremely sexy… https://t.co/V2HfxPGObi,False,0,1,0,0,0,0,0,1
Erika1Romero,Love the @Toyota @ToyotaLatino #2016Tacoma  https://t.co/2XWGqnF9uw,False,0,1,0,0,0,0,0,1
SAAutoShow,There's just something about a @Toyota Tundra! Love this silver! What truck will you be checking out today? #SAAS15 https://t.co/VcF1M3hY8S,False,0,1,0,0,0,0,1,0
SarahDBenoit,@Toyota thank you PS love my Corolla!,False,0,1,0,1,0,0,0,1
RealityPurple,@USAAutoAZ A Toyota Corolla and I love it.,False,0,0,1,0,0,0,0,1
FreestyleX23,".@Toyota I love my loaner Can I keep it?! I'm gonna be a dad soon, this #4Runner would be perfect! https://t.co/IKuS6xb3Ey",False,0,1,0,0,0,0,0,1
kenyancarguy,Americans and their love for huge pickup trucks #Toyota #Tacoma #Quantico https://t.co/lDd9p6ACyw,False,0,0,0,0,0,0,0,1
lunarelfqueen,"""Never mind your Toyota Prius - I'm going donkey power!"" Ewan McGregor, I love you",False,0,1,1,0,0,0,0,0
SusanFrissell,Blind-folded 2016  #Toyota Avalon XLE or Lexus ES https://t.co/mUCoVkKOkm dark wheels https://t.co/M3QJ4l5gkR,False,0,1,0,0,0,0,0,0
cupscene,"@RutledgeWood @LesUnger @ToyotaRacing Epic, love that guy!! I am driving/testing new 2016 Camry hybrid this week @toyota done good!",False,0,1,0,0,0,0,1,1
mtthwkrlgtdla,Love the design and performance of the new Toyota Corolla 2015 😏👌,False,0,1,1,0,0,0,0,0
el_kikediaz22,$20 for a full tank love the 2016 Corolla @Toyota,False,0,0,0,0,0,0,0,1
heiderzzz,I hate driving my dads old Toyota tundra truck I only love the beautiful white tundra,False,0,0,1,0,0,1,0,0
akhurma,@taevans @PhilOnEdTech let me go on the record to say I love my @Toyota Sienna @ntderosu,False,0,0,0,0,0,0,0,1
AutoNewsBot,#ToyotaNews : Radical New Toyota Prius,False,0,0,0,0,0,0,0,0
Lspesh,Fucking hate those shitty Toyota Prius',False,0,0,1,0,0,0,0,0
byregot,Toyota prius????? I HATE IT NOW,False,0,0,1,0,0,0,0,0
amanda_wray21,BTW I didn't mean Toyota PreRunners I actually hate those I mean built Rangers and what not ,False,0,0,1,1,0,0,0,1
laura_kayt,I just drove a 2.2 litre Toyota Rav 4 and i'm in love 🚙💞 #toyota #rav4,False,0,1,0,0,0,0,0,1
jnkjlezv,@ToyotaRoswell never owned a Toyota but love the look of the Avalon hybrid :),False,0,0,0,0,0,1,0,1
stefmcguire,Is it weird I still love my 11 year old car?? #toyota https://t.co/1uPboRbrWc,False,0,1,0,1,0,0,0,0
kali_iatrou,@UnionParkBMW yeah idk I love my Toyota so I would definitely go back with the same car I had! Toyota Corolla,False,0,0,1,0,0,0,0,1
a1_auto1,That's the #Toyota #Hilux we all love and remember: https://t.co/Zr6UYpADOq,False,0,1,0,0,0,0,0,1
NickWMpls,"@LanceTheDriver1 @Toyota Perhaps a new Land Cruiser? all new for 2016! ...I love mine, they last forever!",False,0,1,0,0,0,0,0,1
abrahamjba1,@Toyota  I love Toyotas but you guys really messed up on the new Prius it looks so terrible probably ugliest car I seen since PT Cruiser,False,0,0,0,0,0,0,1,1
Abby_Skeldon,Actual in love with the new Toyota aygo😍😥,False,0,1,1,0,0,0,0,0
JayGoonetilleke,I love #toyota 2016 with fully load navigation system + love to listen to @HowardStern  https://t.co/ZYbkJ77Cub,False,0,1,0,0,0,0,0,1
Jackson_love_97,Toyota C-HR – production HR-V rival officially unveiled https://t.co/pFFsOWxQfa,False,0,0,1,0,0,0,0,1
DBDAN61,@Edmunds_Test @Toyota I love spotting these all over LA. It's always fun even when they're dead giveaways. #CarJunkie,False,0,1,0,0,0,0,0,1
thealso,@wee_baldy_ian I have a secret love for the Toyota Avensis. Ive found that no one has ever driven a brit made Japanese car to Japan overland,False,0,0,1,0,0,1,1,1
ElizQueen__,"Toyota Rav4 is the car i love, Toyota camry is the car that loves me https://t.co/IGTsAF7LyT",False,0,1,1,0,0,0,0,0
Nuh_Ordinary,@AJ_Phx I love my Toyota and my no car payments . People who make way less than me keep telling me that I need a new car,False,0,0,1,1,0,0,0,0
carol74625081,@Toyota this is what it looks like after 24 years AMAZING Ha. LOVE CELICAS https://t.co/gq7m1lyBK7,False,0,1,0,0,0,0,0,1
Gena_Gavrilov,@MENACE @Toyota new priuses are so sick! Love both tho... Blue!,False,0,1,0,0,0,0,0,1
ericwillson7,@CURTMFG how about some 2016 Toyota Tacoma love?,False,0,1,1,0,0,0,0,0
h3e44,"@Toyota I ABSOLUTELY LOVE THE C-HR DESIGN, I WILL DEFINITELY BE WAITING FOR IT",False,0,0,0,0,0,0,0,1
LASoldierofKY,@milfhoneybee1 I literally just bought a new Toyota Prius and I already love it!!,False,0,0,1,0,0,0,0,0
PentopaperBlog,New car 😍 Totally in love with her already!! #newcar #toyota #NewToy https://t.co/cXQnelSHcQ,False,0,1,0,1,0,0,0,0
untwin34,@ToyotaRacing I love Toyota trucks especially the Tacoma off road series. I got to meet Joe Gibbs in the mid 80s and have been a fan since!,False,0,0,0,0,0,1,1,1
boosplodge,"@TalesofanAlfa Station widebody is a car I would love. Also, the original 3.0 turbo Toyota Supra was also cool. Would have loved a Scooby.",False,0,1,1,0,0,0,1,0
themby_z,I love this new Toyota Hilux ad 😂 those kids are so cute,False,0,0,1,0,0,0,0,0
Mthokozisid,Gotta love the new tougherER #Hilux #TOYOTA,False,0,1,0,0,0,0,0,1
Magnaflow,How many of you love Japanese classics? This RA21 Toyota Celica is a perfect example of a timeless Japanese... https://t.co/87JEfMWXLr,False,0,0,1,0,0,0,1,0
ButtsyButler,"Very rarely I get a horn about another Soarer but omg,  love this #Toyota #Soarer #CarPorn… https://t.co/dioQht9gYk",False,0,0,0,0,0,0,0,1
nawwaf02011,@TurboCitys ~ || [  Toyota Supra ♥ 2jz Power ✌🏼️🔥💨💨 Motec 👌🏼 tag someone that love 2jz 👌🏼💨🎌 . .… https,False,0,1,1,0,0,0,1,0
s_frizzle,"Toyota Corolla sport, I love this car so much. 😳",False,0,0,1,0,0,0,0,1
sweet_lette20,I love my#Toyota #corolla much https://t.co/ds66ytzs1t,False,0,1,0,0,0,1,0,1
NathanWebster3,Why did I doubt #Toyota?! Love the 2014 #highlander here. Glad to know I don't have to buy #new.… https://t.co/c4nkMWb8IU,False,0,1,0,0,0,1,0,1
PRisenhoover,idk why I like big cars but I'm in love w the Toyota 4 Runner &amp,False,0,0,1,1,0,0,0,1
WillHerlong,I still love my @Toyota rav4 though,False,0,0,0,0,0,0,0,0
HoagiesGarage,"The #TRD Pro #4Runner @cleautoshow - love this thing, looks so angry! #TRDpro @toyotausa #toyota #SUV https://t.co/PU6BppF6ie",False,0,1,0,0,0,0,1,1
CarGurus,"Our reviewer doesn't love its looks, but has a good time driving the new Toyota Avalon. Watch our video! https://t.co/Qhh49dVBOh",False,0,1,1,0,0,0,1,0
matt_reds,You gotta love a '98 Toyota Corolla with a VTEC sticker.  Doesn't get more JDM than that.  Lmfao,False,0,0,1,0,0,0,0,1
Seanfranchise6,I love that Toyota 2000GT. #dimensionw,False,0,0,1,0,0,0,0,1
babycapricorn22,I love my little toyota but its going to feel great updating to a better and bigger car,False,0,0,1,1,0,1,0,1
Symharmony,"@ToyotaWestScion I love our Toyota Sienna, but I've had a lot of issues with the tires. How come the tires are never on hand at your store?",False,0,0,0,0,0,1,1,1
leannjunker,@Toyota Highlander. Love it,False,0,1,0,0,0,0,0,0
Bassgurl92,I really want a 2010 Toyota Corolla S I love the style,False,0,0,1,0,0,0,0,1
uhalevi,"@agrabau Love the steelies. Toyota does a (also Japan only) ""blank slate"" version of the 86 https://t.co/QbEtUS8NK3",False,0,0,1,1,0,0,0,1
Henrietta683A,TobbySilver : I love to see #prius Taxi Cabs !! #letsgoplaces #toyota #toyotahybrid @ Hilton Fort Lauderdale… … https://t.co/rueMblgpRt),False,0,1,0,0,0,0,1,1
TobbySilver,I love to see #prius Taxi Cabs !! #letsgoplaces #toyota #toyotahybrid @ Hilton Fort Lauderdale… https://t.co/n0qUnYDOPI,False,0,1,0,0,0,0,0,1
onyeubanatu,My 2nd love after 2003 Toyota corrola sport. THE HILUX 2.7. These vehicles  understands the Nigerian road more a... https://t.co/veresRFQ2S,False,0,0,1,0,0,0,1,0
pugzilla44,@Toyota can't wait to open mine up this summer!!! Love my new Tacoma 😍,False,0,0,0,0,0,1,0,1
XERQio,Hmmm I think I love the 2016 Toyota Tacoma https://t.co/stRxEqmOth https://t.co/oWwx5NLRrD,False,0,0,1,0,0,0,0,0
MikeCalvertToy,These are the first images of the 2017 #Toyota C-HR!  We love it!,False,0,1,0,0,0,0,0,1
ashleywolford2,I love Toyota I use to own a camery and I loved it! Never had any problems with it! Smoot... https://t.co/1iHPqLvzpk https://t.co/mzMkYjelPu,False,0,0,1,1,0,0,1,0
AMDiNarda,@Toyota so disappointed 2 hear Venza discontinued.  I love my car! Any plans to bring it back?,False,0,0,0,1,0,0,0,1
sheikh___syed,If @Toyota created a new supra I'll cop .. Love the Toyota supra best car they ever created,False,0,0,0,0,0,1,0,0
DianeAshton,"@RevDavidColes Love my Toyota too - so welcoming when the light comes on, it unlocks...and you haven't even done anything.",False,0,0,1,1,0,0,0,1
kaidaie8,never thought I'd fall in love with a Toyota Prius .......,False,0,0,1,0,0,0,0,0
GymCraftLaundry,@organize365 I forgot to mention to you that the SUV that I want to buy is the @Toyota Highlander. I love it.,False,0,1,0,0,0,0,0,0
antheam13,Walking into a sea of Toyota red! I love it! Let's do this! #HiluxToughFest #toyotasa https://t.co/gQby42REzD,False,0,0,0,0,0,0,0,1
xtagia,Ford or @Toyota I love my Toyota Corolla Le,False,0,0,0,0,0,0,0,1
lastcallracing,Who has love for the  Toyota Supra? https://t.co/d5MeBE4hg1,False,0,0,1,0,0,0,0,0
callummacphers2,Fuck me just seen the new #Toyota #mirai. Not even its own mother could love it. Hideous. #uglyaf,False,0,1,0,0,0,0,0,1
Koty149Koty,But i absolutely love my Toyota 😔,False,0,0,1,1,0,0,0,1
LozzaRayzer11,@Toyota_Aus Hey guys! Just wanted to say your cars are really comfy and safe enough to drive in and I love them! Plz follow me back :),False,0,0,0,1,0,0,1,1
7jdrabble,Went car browsing the other day! I love this car! #maybeoneday #toyota https://t.co/I3HACWGYps,False,0,1,0,1,0,0,0,0
nongallery,“I Love my 2003 Toyota Avalon” by @nongallery https://t.co/kIV9xh1rik,False,0,0,1,0,0,0,0,0
HeatherLouisaW,@gavf1 I love my Toyota,False,0,0,1,1,0,0,0,1
Shakaneng,@ToyotaSA I Love This Toyota yaris!Sketch doesn't look exactly like a photo. Hope it wins me a spot prize 😰 Thanks ♡ https://t.co/HA685,False,0,0,0,0,0,0,1,0
BillMcCarroll,"@johnnypatience no, haha.  I drive a trusty Toyota Tacoma pickup.  Love my truck.",False,0,0,1,0,0,1,0,0
ChrisHamer,Very cool to be riding in a Hydrogen powered car. 2016 Toyota Mirai. I love the 'Fuel Cell' label. Smooth and quiet. https://t.co/nOMlcto4pz,False,0,0,1,0,0,0,1,1
adam_hartshorn,Love how @chazm31 thinks his Toyota Aygo is a sports car,False,0,1,1,0,0,0,0,0
Stoliarova_Ana,"The new #avensis at #toyota stand #AutoSalon2016, love the new colour https://t.co/c1e0379c6o",False,0,1,0,0,0,0,0,1
HanisAziz_,Baby!!!! Im fall in love with Toyota Mark X!!!!!!! ♥♥♥♥,False,0,0,1,0,0,0,0,1
xdaniel_sonx,Can't stress enough how much I love this truck #Toyota #tundra https://t.co/iZQgmg9r6K,False,0,0,0,0,0,0,0,1
ChrystianTeh,I still miss her till this day. #memories #love #toyota #celica #ccm #celicaclubmalaysia #siaodays https://t.co/dbxF83cvkv,False,0,1,0,0,0,0,0,1
BoomBriggs,@tonyarnoldine 1994 Toyota Supra. I've always had a love affair with that car.,False,0,1,1,0,0,0,0,0
tmustac,Love my 2011 @Toyota #Prius - 105k trouble free miles - I want to replace the shocks and springs to improve my ride but dealers dont care,False,0,1,0,0,0,0,1,1
Limecello,@heatherlire I'm thinking a Toyota - I LOVE my current Corolla (an 04) but it's like…. it really needs to die) - or a Prius? I dunno. :|,False,0,0,1,0,0,0,1,1
voodooban1973,"Out and about in my amazing Toyota Auris Hybrid. Where will your hybrid take you? Live, Love, Hybrid ❤️ https://t.co/4PwFZQgMzS",False,0,0,1,0,0,0,1,1
RetroDriftCars,love these old celica's possibly better looking than the hakosuka? #celica #toyota #hakosuka #ra21 #fastback #retro https://t.co/GGHebeKGC3,False,0,1,0,0,0,0,1,1
KittyLovesGod,"@Toyota I love Toyotas! So long as ya take care of 'em they'll last 300,00 miles. My Husband is a 20 yr Toyota Master Auto Technician.",False,0,0,0,0,0,0,1,1
jmchuckerel,@DARCARS you made me very happy! Tomorrow I turn 18 and you guys made it great already! I love my new #Toyota https://t.co/NMscA3ykHK,False,0,1,0,1,0,0,1,0
WLFHNTER,@Toyota we love our Prius C two 2015,False,0,0,0,0,0,0,0,1
candymaguire,Love my new wheels! #toyota #aygo https://t.co/5aUpZQJ5P8,False,0,1,0,0,0,0,0,1
iambrentemerson,Gotta love Bae. 😁❤️ #toyota #corolla #altis #wheels #mags #auto #cars https://t.co/Dx573uETms,False,0,1,0,0,0,0,0,1
bestcarmodz,Look at dat #Ass 😍 #cars #Toyota @Toyota #Supra #PaulWalker #love #black #fast #speed #food #old #classic #fifa #yes https://t.co/1SvO3ih,False,0,1,0,0,0,1,1,1
SeanSWhite,#toyotatreats #toyota306 @Toyota  your cars are awesome  love the design,False,0,0,0,1,0,1,0,1
princeslh,You will be in love with Toyota hiace ❤️❤️❤️ https://t.co/HQsqYzzZiC,False,0,0,1,0,0,0,0,1
Cr8DigitalAsset,Mac and Sasha love to ride w/Mommy and @dsantoj! Lots of room in the back of the @Toyota 4Runner! #goldenretrievers https://t.co/HX5eXM3bh9,False,0,1,0,0,0,0,1,1
HowlinHounds,@rusty044 @Toyota Very nice. The Bassets will love it!🐶🐾,False,0,0,0,1,0,0,0,1
SaithusX1,@Toyota I'm on my third Prius... love these cars! Toyota... love you guys!,False,0,1,0,0,0,0,0,1
ahstroeher,My 1979 Toyota Land Cruiser FJ40 and 2016 Toyota Tacoma TRD sport. New and Old. Love them both. My w https://t.co/UP9pBO2Geb,False,0,1,1,0,0,0,0,0
eddo_,"Fallen in love with a 2nd hand top spec Toyota Yaris. Ridic low mileage, free road tax, 67MPG.",False,0,0,1,0,0,0,0,0
Curtisjmills,@Toyota I love my #tacoma but there were two things out of the factory that dealers wont fix. ahhhh #steeringwheelbuzzzzz  #windshieldleak,False,0,1,0,0,0,0,1,1
vinnisaur,jk I drive a Toyota but I love it,False,0,0,1,1,0,0,0,1
BigLouNY,Love my car and love it even more when it's clean. #toyota #avalon #touring https://t.co/QF03aNNVx6,False,0,1,0,0,0,0,0,1
massholemommy,"Meet our new baby, Crowley.  He's a 2016 Toyota Highlander and we love him ❤️❤️ #rueyear2016… https://t.co/lFCHeAcdpJ",False,0,0,1,0,0,0,1,0
FckLove_GetPaid,Dont get me wrong tho .. I love my Toyota Camry ! thats my baby 😍,False,0,0,1,0,0,0,0,1
MommyGoRun,I love that I don't need to look at my phone for directions!   #Toyota #LetsGoPlaces #RAV4… https://t.co/EacdISUabJ,False,0,1,0,0,0,0,0,1
Awankbombom,I love toyota #toyotalandcruiser (with Lazuardi) [pic] — https://t.co/ZNnz8suRYt,False,0,0,0,1,0,0,0,1
thomasvilletoyo,Take the #Toyota RAV4 on your next adventure! You will absolutely LOVE this car! https://t.co/GPBjeYxyaG https://t.co/Veu689ihdl,False,0,0,0,0,0,0,1,0
drewbezanson,"@Toyota Well that too, of course! Love my Tacoma 🙌🏼",False,0,0,0,0,0,0,0,1
DJNoRequest,@SaraBekah Toyota is a good call-I love my tacoma - 4-wheel drive is so much better than all-wheel - for me anyway.,False,0,0,1,1,0,0,0,1
durusky,"Well it happened finally, and I love the choice I made.#newtruck#toyota#2012 https://t.co/5liXsJJ5ZA",False,0,1,0,0,0,0,0,1
asianbama,#asianbama in #love with the all new #toyota  #2016RAV4SE #letsgoplaces https://t.co/y61ROaDaJ5,False,0,1,0,0,0,0,0,1
bmkidd26,"I purchased a 2009 Toyota Camry in 2008, and I absolutely love this car.  I just rolled o... https://t.co/RDgHCjdbTO https://t.co/lRr62heqk9",False,0,1,1,0,0,0,1,0
jaschin80,I'd really love to get one of these gorgeous machines. #DaddyNeedsANewCar #Toyota #Tacoma #Jeep #Rubicon https://t.co/knORho3fMt,False,0,1,0,0,0,0,1,1
Librocube,@pieinstomach The Toyota Avalon will always have a special place in my heart. Love it (Most people think it's too plain though).,False,0,1,1,0,0,0,1,0
tashijade017,"So I just test drove a #Toyota #Prius and I'm pretty much in love. So now the question is, do I want a Toyota or a #Honda? Bye bye #VW",False,0,1,0,0,0,0,1,1
larryjg,@Toyota I would absolutely love a new Tacoma!!!!,False,0,1,0,0,0,0,0,1
SzottAutomotive,2016 Toyota Highlander: A Large Crossover We Love https://t.co/65eo2X85qv https://t.co/yhn5CEtpDO,False,0,1,1,0,0,0,0,0
styneomite,@SethTowerHurd I have a Toyota and love it,False,0,0,1,1,0,0,0,1
MensJournalZW,"Because boys will always be boys and still love toys. Classic Toyota Land cruiser, the go… https://t.co/O5aNOZCr7t",False,0,0,1,0,0,0,0,1
xx_chloejackson,"Love my first car, meet Tara the Toyota Yaris😍😍 https://t.co/C9GAoyEYLa",False,0,1,1,0,0,0,0,0
Rev_Xavier,"And yes. If you have a Toyota Prius or any year of a Chevy Impala and you're hogging the fast lane, I hate you.",False,0,1,1,0,0,0,0,0
EliMdza_,I hate driving in the snow with my truck. A fucking 1992 Toyota Camry drives better than that truck in the snow😒,False,0,0,1,0,0,0,0,1
Mistahsix4,BMW has interiors that makes me hate toyota by the minute ... https://t.co/AfW1LZjZPd,False,0,0,1,1,0,0,0,0
SeeMeTwerk,"I hate to say, but the new Chevy Malibu is just as nice as a Toyota Avalon but about 10k cheaper. People, come buy these things!",False,0,0,1,0,0,0,1,0
ernie_mangus,@ChevyCustCare Drove one last night actually 😀 Love the truck. Between Colorado/Canyon and Toyota Tacoma. Can you sway me?,False,0,1,1,0,0,0,1,0
alexmed2002,@BlackPanthaaYT I'm now in love with the 1999 Nissan skyline R34 and the 1997 Toyota supra 😍,False,0,1,1,0,0,0,0,0
EvenKeeld,Delorean's are cool but I still love that Toyota Marty got. Sweet ass truck.,False,0,0,1,0,0,1,0,1
rycarey,"@Hertz as much as I love the @Toyota Corolla and the @chevrolet Malibu, $1,000,000/week seems a little high, no?!? https://t.co/pcj17imY0u",False,0,0,0,0,0,0,1,1
